project,approach,iter,dep_num,history_num,input_file,train_size,test_size,epoch_num,loss,tp,fp,tn,fn,random_precision,precision,recall,f1,auc,accuracy
cxf,my,21,2,1,Dataset/cxf_500_concatenated.csv,4688,2486,400,0.608072281,24,1278,1181,3,0.010860821,0.01843318,0.888888889,0.036117381,0.684582712,0.484714401
cxf,my,13,5,1,Dataset/cxf_500_concatenated.csv,4688,2486,400,0.666216373,20,918,1541,7,0.010860821,0.021321962,0.740740741,0.041450777,0.683709126,0.627916331
cxf,my,3,2,1,Dataset/cxf_500_concatenated.csv,4688,2486,400,0.575853288,21,1015,1444,6,0.010860821,0.02027027,0.777777778,0.039510818,0.68250418,0.58930008
cxf,my,1,5,1,Dataset/cxf_500_concatenated.csv,4688,2486,400,0.666328847,20,928,1531,7,0.010860821,0.021097046,0.740740741,0.041025641,0.681675779,0.623893805
cxf,my,14,1,1,Dataset/cxf_500_concatenated.csv,4688,2486,400,0.636030078,22,1114,1345,5,0.010860821,0.019366197,0.814814815,0.03783319,0.680892564,0.549879324
cxf,my,25,0,1,Dataset/cxf_500_concatenated.csv,4688,2486,400,0.590376794,19,848,1611,8,0.010860821,0.021914648,0.703703704,0.042505593,0.679424036,0.655671762
cxf,my,14,5,1,Dataset/cxf_500_concatenated.csv,4688,2486,400,0.587117612,19,859,1600,8,0.010860821,0.021640091,0.703703704,0.04198895,0.677187354,0.651246983
cxf,my,25,1,1,Dataset/cxf_500_concatenated.csv,4688,2486,400,0.605831921,22,1133,1326,5,0.010860821,0.019047619,0.814814815,0.037225042,0.677029205,0.542236525
cxf,my,9,2,1,Dataset/cxf_500_concatenated.csv,4688,2486,400,0.626402378,21,1043,1416,6,0.010860821,0.019736842,0.777777778,0.038496792,0.676810808,0.578037007
cxf,my,3,1,1,Dataset/cxf_500_concatenated.csv,4688,2486,400,0.626529336,23,1229,1230,4,0.010860821,0.018370607,0.851851852,0.035965598,0.676027593,0.504022526
cxf,my,4,3,1,Dataset/cxf_500_concatenated.csv,4688,2486,400,0.5494892,18,774,1685,9,0.010860821,0.022727273,0.666666667,0.043956044,0.675952284,0.685036203
cxf,my,26,2,1,Dataset/cxf_500_concatenated.csv,4688,2486,400,0.627373517,22,1147,1312,5,0.010860821,0.018819504,0.814814815,0.036789298,0.674182519,0.536604988
cxf,my,16,2,1,Dataset/cxf_500_concatenated.csv,4688,2486,400,0.639845788,24,1337,1122,3,0.010860821,0.017634093,0.888888889,0.034582133,0.672585965,0.460981496
cxf,my,23,5,1,Dataset/cxf_500_concatenated.csv,4688,2486,400,0.620138407,21,1069,1390,6,0.010860821,0.019266055,0.777777778,0.037600716,0.671524106,0.567578439
cxf,my,4,2,1,Dataset/cxf_500_concatenated.csv,4688,2486,400,0.606402218,19,890,1569,8,0.010860821,0.02090209,0.703703704,0.040598291,0.670883979,0.638777152
cxf,my,18,1,1,Dataset/cxf_500_concatenated.csv,4688,2486,400,0.626593888,24,1349,1110,3,0.010860821,0.017479971,0.888888889,0.034285714,0.670145949,0.456154465
cxf,my,15,2,1,Dataset/cxf_500_concatenated.csv,4688,2486,400,0.63573873,20,985,1474,7,0.010860821,0.019900498,0.740740741,0.03875969,0.670085702,0.600965406
cxf,my,24,0,1,Dataset/cxf_500_concatenated.csv,4688,2486,400,0.631147683,25,1458,1001,2,0.010860821,0.016857721,0.925925926,0.033112583,0.666500987,0.412711183
cxf,my,14,2,1,Dataset/cxf_500_concatenated.csv,4688,2486,400,0.571224511,18,844,1615,9,0.010860821,0.020881671,0.666666667,0.040494938,0.661718856,0.65687852
cxf,my,17,2,1,Dataset/cxf_500_concatenated.csv,4688,2486,400,0.57201004,20,1030,1429,7,0.010860821,0.019047619,0.740740741,0.037140204,0.660935641,0.582864039
cxf,my,20,3,1,Dataset/cxf_500_concatenated.csv,4688,2486,400,0.657562375,21,1123,1336,6,0.010860821,0.018356643,0.777777778,0.035866781,0.660544033,0.545856798
cxf,my,2,5,1,Dataset/cxf_500_concatenated.csv,4688,2486,400,0.585888207,17,761,1698,10,0.010860821,0.0218509,0.62962963,0.042236025,0.660077117,0.689863234
cxf,my,12,4,1,Dataset/cxf_500_concatenated.csv,4688,2486,400,0.543891191,15,582,1877,12,0.010860821,0.025125628,0.555555556,0.048076923,0.659436989,0.761061947
cxf,my,15,5,1,Dataset/cxf_500_concatenated.csv,4688,2486,400,0.691201627,12,309,2150,15,0.010860821,0.037383178,0.444444444,0.068965517,0.659391803,0.869670153
cxf,my,15,1,1,Dataset/cxf_500_concatenated.csv,4688,2486,400,0.564601302,19,961,1498,8,0.010860821,0.019387755,0.703703704,0.037735849,0.656447216,0.610217216
cxf,my,20,5,1,Dataset/cxf_500_concatenated.csv,4688,2486,400,0.659694135,19,971,1488,8,0.010860821,0.019191919,0.703703704,0.037364798,0.654413869,0.60619469
cxf,my,28,1,1,Dataset/cxf_500_concatenated.csv,4688,2486,400,0.650260389,24,1430,1029,3,0.010860821,0.01650619,0.888888889,0.032410533,0.653675839,0.423572003
cxf,my,15,3,1,Dataset/cxf_500_concatenated.csv,4688,2486,400,0.645570338,21,1157,1302,6,0.010860821,0.017826825,0.777777778,0.034854772,0.653630654,0.532180209
cxf,my,29,2,1,Dataset/cxf_500_concatenated.csv,4688,2486,400,0.643494666,22,1249,1210,5,0.010860821,0.017309205,0.814814815,0.033898305,0.653442381,0.495575221
cxf,my,26,5,1,Dataset/cxf_500_concatenated.csv,4688,2486,400,0.676913559,25,1523,936,2,0.010860821,0.016149871,0.925925926,0.031746032,0.653284232,0.386564763
cxf,my,28,3,1,Dataset/cxf_500_concatenated.csv,4688,2486,400,0.654168248,25,1529,930,2,0.010860821,0.016087516,0.925925926,0.031625553,0.652064224,0.384151247
cxf,my,14,3,1,Dataset/cxf_500_concatenated.csv,4688,2486,400,0.611333966,17,821,1638,10,0.010860821,0.020286396,0.62962963,0.039306358,0.647877035,0.665728077
cxf,my,25,2,1,Dataset/cxf_500_concatenated.csv,4688,2486,400,0.616102278,19,1013,1446,8,0.010860821,0.018410853,0.703703704,0.035882908,0.645873812,0.58930008
cxf,my,0,2,1,Dataset/cxf_500_concatenated.csv,4688,2486,400,0.624431074,18,949,1510,9,0.010860821,0.018614271,0.666666667,0.036217304,0.640368714,0.614641995
cxf,my,24,2,1,Dataset/cxf_500_concatenated.csv,4688,2486,400,0.637177527,20,1133,1326,7,0.010860821,0.017346054,0.740740741,0.033898305,0.639992168,0.541432019
cxf,my,24,4,1,Dataset/cxf_500_concatenated.csv,4688,2486,400,0.65153259,20,1138,1321,7,0.010860821,0.017271157,0.740740741,0.033755274,0.638975494,0.539420756
cxf,my,10,1,1,Dataset/cxf_500_concatenated.csv,4688,2486,400,0.596237481,19,1067,1392,8,0.010860821,0.017495396,0.703703704,0.034141959,0.634893739,0.567578439
cxf,my,2,1,1,Dataset/cxf_500_concatenated.csv,4688,2486,400,0.640456378,17,914,1545,10,0.010860821,0.018259936,0.62962963,0.035490605,0.628966909,0.628318584
cxf,my,23,3,1,Dataset/cxf_500_concatenated.csv,4688,2486,400,0.693143249,22,1372,1087,5,0.010860821,0.015781923,0.814814815,0.03096411,0.628432214,0.44609815
cxf,my,1,2,1,Dataset/cxf_500_concatenated.csv,4688,2486,400,0.683857679,15,738,1721,12,0.010860821,0.019920319,0.555555556,0.038461538,0.627716777,0.698310539
cxf,my,7,2,1,Dataset/cxf_500_concatenated.csv,4688,2486,400,0.663111746,18,1012,1447,9,0.010860821,0.017475728,0.666666667,0.034058657,0.627558628,0.58930008
cxf,my,17,1,1,Dataset/cxf_500_concatenated.csv,4688,2486,400,0.622401655,20,1201,1258,7,0.010860821,0.016380016,0.740740741,0.032051282,0.626165409,0.514078842
cxf,my,1,3,1,Dataset/cxf_500_concatenated.csv,4688,2486,400,0.679618776,15,746,1713,12,0.010860821,0.019710907,0.555555556,0.038071066,0.6260901,0.695092518
cxf,my,8,1,1,Dataset/cxf_500_concatenated.csv,4688,2486,400,0.57046181,18,1033,1426,9,0.010860821,0.017126546,0.666666667,0.033395176,0.6232886,0.580852776
cxf,my,1,1,1,Dataset/cxf_500_concatenated.csv,4688,2486,400,0.632458568,24,1580,879,3,0.010860821,0.014962594,0.888888889,0.029429798,0.623175636,0.363234111
cxf,my,5,3,1,Dataset/cxf_500_concatenated.csv,4688,2486,400,0.686128616,27,1903,556,0,0.010860821,0.013989637,1,0.027593255,0.613054087,0.234513274
cxf,my,27,2,1,Dataset/cxf_500_concatenated.csv,4688,2486,400,0.64796859,19,1184,1275,8,0.010860821,0.015793849,0.703703704,0.030894309,0.61110358,0.520514883
cxf,my,27,5,1,Dataset/cxf_500_concatenated.csv,4688,2486,400,0.671705723,17,1037,1422,10,0.010860821,0.016129032,0.62962963,0.031452359,0.603956742,0.578841512
cxf,my,5,5,1,Dataset/cxf_500_concatenated.csv,4688,2486,400,0.691074193,8,280,2179,19,0.010860821,0.027777778,0.296296296,0.050793651,0.591214435,0.879726468
cxf,my,0,3,1,Dataset/cxf_500_concatenated.csv,4688,2486,400,0.678452849,12,709,1750,15,0.010860821,0.016643551,0.444444444,0.032085561,0.578057928,0.708769107
cxf,my,12,3,1,Dataset/cxf_500_concatenated.csv,4688,2486,400,0.69311583,27,2280,179,0,0.010860821,0.011703511,1,0.023136247,0.536396909,0.082864039
cxf,my,4,5,1,Dataset/cxf_500_concatenated.csv,4688,2486,400,0.693144143,0,0,2459,27,0.010860821,0,0,0,0.5,0.989139179
cxf,my,5,4,1,Dataset/cxf_500_concatenated.csv,4688,2486,400,0.693146706,27,2459,0,0,0.010860821,0.010860821,1,0.021488261,0.5,0.010860821
cxf,my,11,5,1,Dataset/cxf_500_concatenated.csv,4688,2486,400,0.693147182,27,2459,0,0,0.010860821,0.010860821,1,0.021488261,0.5,0.010860821
cxf,my,15,4,1,Dataset/cxf_500_concatenated.csv,4688,2486,400,0.693141639,27,2459,0,0,0.010860821,0.010860821,1,0.021488261,0.5,0.010860821
druid,my,3,0,1,Dataset/druid_500_concatenated.csv,1576,1076,400,0.627664924,207,171,602,96,0.281598513,0.547619048,0.683168317,0.607929515,0.730976138,0.751858736
druid,my,23,0,1,Dataset/druid_500_concatenated.csv,1576,1076,400,0.596179545,196,153,620,107,0.281598513,0.561604585,0.646864686,0.601226994,0.724467272,0.758364312
druid,my,16,0,1,Dataset/druid_500_concatenated.csv,1576,1076,400,0.595209897,194,148,625,109,0.281598513,0.567251462,0.640264026,0.601550388,0.724401095,0.761152416
druid,my,21,0,1,Dataset/druid_500_concatenated.csv,1576,1076,400,0.664179862,187,133,640,116,0.281598513,0.584375,0.617161716,0.600321027,0.722552398,0.768587361
druid,my,29,0,1,Dataset/druid_500_concatenated.csv,1576,1076,400,0.598431587,195,155,618,108,0.281598513,0.557142857,0.643564356,0.597243492,0.721523446,0.755576208
druid,my,19,0,1,Dataset/druid_500_concatenated.csv,1576,1076,400,0.609458745,202,174,599,101,0.281598513,0.537234043,0.666666667,0.594992636,0.720784821,0.744423792
druid,my,4,0,1,Dataset/druid_500_concatenated.csv,1576,1076,400,0.652354181,217,215,558,86,0.281598513,0.502314815,0.716171617,0.59047619,0.719017245,0.720260223
druid,my,9,0,1,Dataset/druid_500_concatenated.csv,1576,1076,400,0.580534101,197,170,603,106,0.281598513,0.536784741,0.650165017,0.588059701,0.715121318,0.743494424
druid,my,18,0,1,Dataset/druid_500_concatenated.csv,1576,1076,400,0.628433943,198,175,598,105,0.281598513,0.530831099,0.653465347,0.585798817,0.71353733,0.739776952
druid,my,15,0,1,Dataset/druid_500_concatenated.csv,1576,1076,400,0.585983992,196,170,603,107,0.281598513,0.535519126,0.646864686,0.585949178,0.713471153,0.742565056
druid,my,0,0,1,Dataset/druid_500_concatenated.csv,1576,1076,400,0.628234684,225,244,529,78,0.281598513,0.479744136,0.742574257,0.582901554,0.713460479,0.700743494
druid,my,7,0,1,Dataset/druid_500_concatenated.csv,1576,1076,400,0.585804522,190,156,617,113,0.281598513,0.549132948,0.627062706,0.585516179,0.71262579,0.75
druid,my,26,0,1,Dataset/druid_500_concatenated.csv,1576,1076,400,0.63383013,237,276,497,66,0.281598513,0.461988304,0.782178218,0.580882353,0.712563883,0.682156134
druid,my,17,0,1,Dataset/druid_500_concatenated.csv,1576,1076,400,0.627923131,191,159,614,112,0.281598513,0.545714286,0.630363036,0.584992343,0.712335464,0.748141264
druid,my,28,1,1,Dataset/druid_500_concatenated.csv,1576,1076,400,0.62239641,187,149,624,116,0.281598513,0.556547619,0.617161716,0.585289515,0.712203109,0.753717472
druid,my,11,0,1,Dataset/druid_500_concatenated.csv,1576,1076,400,0.609235883,198,178,595,105,0.281598513,0.526595745,0.653465347,0.583210604,0.711596839,0.736988848
druid,my,28,0,1,Dataset/druid_500_concatenated.csv,1576,1076,400,0.607241809,187,151,622,116,0.281598513,0.553254438,0.617161716,0.583463339,0.710909448,0.751858736
druid,my,27,1,1,Dataset/druid_500_concatenated.csv,1576,1076,400,0.600460589,180,135,638,123,0.281598513,0.571428571,0.594059406,0.582524272,0.709707581,0.760223048
druid,my,20,0,1,Dataset/druid_500_concatenated.csv,1576,1076,400,0.662407398,195,174,599,108,0.281598513,0.528455285,0.643564356,0.580357143,0.709233666,0.737918216
druid,my,22,0,1,Dataset/druid_500_concatenated.csv,1576,1076,400,0.567499757,187,156,617,116,0.281598513,0.545189504,0.617161716,0.578947368,0.707675295,0.747211896
druid,my,23,5,1,Dataset/druid_500_concatenated.csv,1576,1076,400,0.601946592,185,154,619,118,0.281598513,0.545722714,0.610561056,0.576323988,0.705668626,0.747211896
druid,my,2,0,1,Dataset/druid_500_concatenated.csv,1576,1076,400,0.570454776,201,195,578,102,0.281598513,0.507575758,0.663366337,0.575107296,0.705551215,0.723977695
druid,my,1,1,1,Dataset/druid_500_concatenated.csv,1576,1076,400,0.605413854,199,190,583,104,0.281598513,0.511568123,0.656765677,0.575144509,0.705485038,0.726765799
druid,my,8,0,1,Dataset/druid_500_concatenated.csv,1576,1076,400,0.586419225,184,152,621,119,0.281598513,0.547619048,0.607260726,0.575899844,0.705312122,0.748141264
druid,my,10,2,1,Dataset/druid_500_concatenated.csv,1576,1076,400,0.62296325,202,199,574,101,0.281598513,0.503740648,0.666666667,0.573863636,0.704614058,0.721189591
druid,my,27,0,1,Dataset/druid_500_concatenated.csv,1576,1076,400,0.567241192,202,201,572,101,0.281598513,0.501240695,0.666666667,0.57223796,0.703320397,0.719330855
druid,my,5,1,1,Dataset/druid_500_concatenated.csv,1576,1076,400,0.56344378,198,191,582,105,0.281598513,0.508997429,0.653465347,0.572254335,0.703188042,0.724907063
druid,my,10,1,1,Dataset/druid_500_concatenated.csv,1576,1076,400,0.667411506,167,112,661,136,0.281598513,0.598566308,0.551155116,0.573883162,0.703132538,0.769516729
druid,my,5,0,1,Dataset/druid_500_concatenated.csv,1576,1076,400,0.6570189,203,205,568,100,0.281598513,0.49754902,0.669966997,0.571026723,0.70238324,0.716542751
druid,my,1,0,1,Dataset/druid_500_concatenated.csv,1576,1076,400,0.594016433,182,154,619,121,0.281598513,0.541666667,0.600660066,0.569640063,0.700718131,0.744423792
druid,my,13,0,1,Dataset/druid_500_concatenated.csv,1576,1076,400,0.613703132,180,151,622,123,0.281598513,0.543806647,0.594059406,0.567823344,0.699358293,0.74535316
druid,my,25,1,1,Dataset/druid_500_concatenated.csv,1576,1076,400,0.598361492,198,197,576,105,0.281598513,0.501265823,0.653465347,0.567335244,0.699307059,0.719330855
druid,my,12,0,1,Dataset/druid_500_concatenated.csv,1576,1076,400,0.556002021,172,132,641,131,0.281598513,0.565789474,0.567656766,0.566721582,0.698446753,0.755576208
druid,my,24,0,1,Dataset/druid_500_concatenated.csv,1576,1076,400,0.671184301,261,361,412,42,0.281598513,0.419614148,0.861386139,0.564324324,0.697187248,0.625464684
druid,my,8,1,1,Dataset/druid_500_concatenated.csv,1576,1076,400,0.58485651,171,132,641,132,0.281598513,0.564356436,0.564356436,0.564356436,0.696796588,0.75464684
druid,my,3,3,1,Dataset/druid_500_concatenated.csv,1576,1076,400,0.653193057,212,237,536,91,0.281598513,0.472160356,0.699669967,0.563829787,0.696536148,0.695167286
druid,my,9,5,1,Dataset/druid_500_concatenated.csv,1576,1076,400,0.638018191,200,207,566,103,0.281598513,0.491400491,0.660066007,0.563380282,0.696139084,0.711895911
druid,my,11,4,1,Dataset/druid_500_concatenated.csv,1576,1076,400,0.533583879,191,190,583,112,0.281598513,0.501312336,0.630363036,0.558479532,0.692283717,0.719330855
druid,my,25,0,1,Dataset/druid_500_concatenated.csv,1576,1076,400,0.564963341,173,145,628,130,0.281598513,0.544025157,0.570957096,0.557165862,0.691688121,0.744423792
druid,my,6,0,1,Dataset/druid_500_concatenated.csv,1576,1076,400,0.591080904,171,142,631,132,0.281598513,0.546325879,0.564356436,0.555194805,0.690328283,0.74535316
druid,my,20,4,1,Dataset/druid_500_concatenated.csv,1576,1076,400,0.559215665,184,180,593,119,0.281598513,0.505494505,0.607260726,0.551724138,0.687200868,0.722118959
druid,my,19,4,1,Dataset/druid_500_concatenated.csv,1576,1076,400,0.68026042,222,280,493,81,0.281598513,0.442231076,0.732673267,0.551552795,0.685224085,0.664498141
druid,my,6,2,1,Dataset/druid_500_concatenated.csv,1576,1076,400,0.625731468,169,146,627,134,0.281598513,0.536507937,0.557755776,0.546925566,0.68444063,0.739776952
druid,my,17,1,1,Dataset/druid_500_concatenated.csv,1576,1076,400,0.627286553,185,188,585,118,0.281598513,0.495978552,0.610561056,0.547337278,0.683676388,0.715613383
druid,my,28,4,1,Dataset/druid_500_concatenated.csv,1576,1076,400,0.612744808,188,196,577,115,0.281598513,0.489583333,0.620462046,0.547307132,0.683452239,0.710966543
druid,my,17,3,1,Dataset/druid_500_concatenated.csv,1576,1076,400,0.554880917,197,219,554,106,0.281598513,0.473557692,0.650165017,0.54798331,0.683426622,0.69795539
druid,my,6,3,1,Dataset/druid_500_concatenated.csv,1576,1076,400,0.660700679,178,174,599,125,0.281598513,0.505681818,0.587458746,0.54351145,0.681180861,0.722118959
druid,my,26,5,1,Dataset/druid_500_concatenated.csv,1576,1076,400,0.673868299,160,133,640,143,0.281598513,0.546075085,0.528052805,0.536912752,0.677997942,0.743494424
druid,my,14,0,1,Dataset/druid_500_concatenated.csv,1576,1076,400,0.592371881,175,174,599,128,0.281598513,0.501432665,0.577557756,0.536809816,0.676230366,0.719330855
druid,my,10,0,1,Dataset/druid_500_concatenated.csv,1576,1076,400,0.635116518,181,191,582,122,0.281598513,0.48655914,0.597359736,0.536296296,0.675135237,0.709107807
druid,my,25,4,1,Dataset/druid_500_concatenated.csv,1576,1076,400,0.670267999,177,181,592,126,0.281598513,0.494413408,0.584158416,0.535552194,0.675002882,0.714684015
druid,my,0,3,1,Dataset/druid_500_concatenated.csv,1576,1076,400,0.528479815,158,134,639,145,0.281598513,0.54109589,0.521452145,0.531092437,0.674050782,0.74070632
druid,my,0,5,1,Dataset/druid_500_concatenated.csv,1576,1076,400,0.670973182,166,155,618,137,0.281598513,0.517133956,0.547854785,0.532051282,0.673668661,0.728624535
druid,my,0,1,1,Dataset/druid_500_concatenated.csv,1576,1076,400,0.646133065,189,214,559,114,0.281598513,0.46898263,0.623762376,0.535410765,0.673459455,0.695167286
druid,my,11,2,1,Dataset/druid_500_concatenated.csv,1576,1076,400,0.555726349,182,197,576,121,0.281598513,0.480211082,0.600660066,0.53372434,0.672904419,0.704460967
druid,my,21,5,1,Dataset/druid_500_concatenated.csv,1576,1076,400,0.661882102,194,228,545,109,0.281598513,0.45971564,0.640264026,0.535172414,0.672654652,0.686802974
druid,my,4,5,1,Dataset/druid_500_concatenated.csv,1576,1076,400,0.601976931,181,196,577,122,0.281598513,0.480106101,0.597359736,0.532352941,0.671901084,0.704460967
druid,my,21,4,1,Dataset/druid_500_concatenated.csv,1576,1076,400,0.668958485,183,202,571,120,0.281598513,0.475324675,0.603960396,0.531976744,0.671320431,0.700743494
druid,my,8,2,1,Dataset/druid_500_concatenated.csv,1576,1076,400,0.647170603,194,231,542,109,0.281598513,0.456470588,0.640264026,0.532967033,0.670714161,0.68401487
druid,my,10,4,1,Dataset/druid_500_concatenated.csv,1576,1076,400,0.683436215,193,229,544,110,0.281598513,0.457345972,0.636963696,0.532413793,0.670357657,0.684944238
druid,my,28,3,1,Dataset/druid_500_concatenated.csv,1576,1076,400,0.654385269,177,189,584,126,0.281598513,0.483606557,0.584158416,0.529147982,0.669828238,0.707249071
druid,my,27,2,1,Dataset/druid_500_concatenated.csv,1576,1076,400,0.64438349,168,167,606,135,0.281598513,0.501492537,0.554455446,0.526645768,0.669207024,0.719330855
druid,my,7,3,1,Dataset/druid_500_concatenated.csv,1576,1076,400,0.641153157,221,303,470,82,0.281598513,0.421755725,0.729372937,0.534461911,0.668696818,0.642193309
druid,my,18,1,1,Dataset/druid_500_concatenated.csv,1576,1076,400,0.593191087,195,239,534,108,0.281598513,0.449308756,0.643564356,0.52917232,0.667189681,0.677509294
druid,my,16,5,1,Dataset/druid_500_concatenated.csv,1576,1076,400,0.693080068,272,438,335,31,0.281598513,0.383098592,0.897689769,0.537018756,0.665533112,0.564126394
druid,my,20,1,1,Dataset/druid_500_concatenated.csv,1576,1076,400,0.595084131,177,198,575,126,0.281598513,0.472,0.584158416,0.522123894,0.664006763,0.698884758
druid,my,14,2,1,Dataset/druid_500_concatenated.csv,1576,1076,400,0.591580749,187,224,549,116,0.281598513,0.454987835,0.617161716,0.523809524,0.663690819,0.68401487
druid,my,13,1,1,Dataset/druid_500_concatenated.csv,1576,1076,400,0.588974118,172,186,587,131,0.281598513,0.480446927,0.567656766,0.520423601,0.663517904,0.705390335
druid,my,0,4,1,Dataset/druid_500_concatenated.csv,1576,1076,400,0.624940872,172,189,584,131,0.281598513,0.476454294,0.567656766,0.518072289,0.661577413,0.70260223
druid,my,1,3,1,Dataset/druid_500_concatenated.csv,1576,1076,400,0.618938088,185,225,548,118,0.281598513,0.451219512,0.610561056,0.518934081,0.659743659,0.681226766
druid,my,15,1,1,Dataset/druid_500_concatenated.csv,1576,1076,400,0.593135178,168,182,591,135,0.281598513,0.48,0.554455446,0.514548239,0.659504566,0.705390335
druid,my,0,2,1,Dataset/druid_500_concatenated.csv,1576,1076,400,0.646514952,168,184,589,135,0.281598513,0.477272727,0.554455446,0.512977099,0.658210905,0.703531599
druid,my,9,2,1,Dataset/druid_500_concatenated.csv,1576,1076,400,0.656075656,173,197,576,130,0.281598513,0.467567568,0.570957096,0.514115899,0.658052933,0.696096654
druid,my,16,1,1,Dataset/druid_500_concatenated.csv,1576,1076,400,0.548615634,182,220,553,121,0.281598513,0.452736318,0.600660066,0.516312057,0.658027316,0.683085502
druid,my,29,2,1,Dataset/druid_500_concatenated.csv,1576,1076,400,0.663734376,157,157,616,146,0.281598513,0.5,0.518151815,0.5089141,0.657523514,0.718401487
druid,my,9,3,1,Dataset/druid_500_concatenated.csv,1576,1076,400,0.656618357,169,190,583,134,0.281598513,0.470752089,0.557755776,0.510574018,0.655980087,0.698884758
druid,my,29,5,1,Dataset/druid_500_concatenated.csv,1576,1076,400,0.668990254,162,174,599,141,0.281598513,0.482142857,0.534653465,0.507042254,0.65477822,0.707249071
druid,my,11,5,1,Dataset/druid_500_concatenated.csv,1576,1076,400,0.68941015,149,141,632,154,0.281598513,0.513793103,0.491749175,0.502529511,0.654671483,0.725836431
druid,my,7,5,1,Dataset/druid_500_concatenated.csv,1576,1076,400,0.636853337,157,162,611,146,0.281598513,0.492163009,0.518151815,0.504823151,0.654289362,0.713754647
druid,my,29,4,1,Dataset/druid_500_concatenated.csv,1576,1076,400,0.613217056,185,235,538,118,0.281598513,0.44047619,0.610561056,0.51175657,0.653275353,0.671933086
druid,my,13,3,1,Dataset/druid_500_concatenated.csv,1576,1076,400,0.660779059,213,307,466,90,0.281598513,0.409615385,0.702970297,0.517618469,0.652908176,0.631040892
druid,my,16,3,1,Dataset/druid_500_concatenated.csv,1576,1076,400,0.610054135,209,298,475,94,0.281598513,0.412228797,0.689768977,0.516049383,0.65212899,0.635687732
druid,my,22,3,1,Dataset/druid_500_concatenated.csv,1576,1076,400,0.58982414,194,261,512,109,0.281598513,0.426373626,0.640264026,0.511873351,0.651309245,0.656133829
druid,my,18,2,1,Dataset/druid_500_concatenated.csv,1576,1076,400,0.572922051,188,246,527,115,0.281598513,0.433179724,0.620462046,0.510176391,0.651110713,0.664498141
druid,my,20,3,1,Dataset/druid_500_concatenated.csv,1576,1076,400,0.565232337,207,295,478,96,0.281598513,0.412350598,0.683168317,0.514285714,0.650769152,0.6366171
druid,my,22,2,1,Dataset/druid_500_concatenated.csv,1576,1076,400,0.623511016,177,219,554,126,0.281598513,0.446969697,0.584158416,0.506437768,0.650423322,0.67936803
druid,my,9,1,1,Dataset/druid_500_concatenated.csv,1576,1076,400,0.542806923,174,213,560,129,0.281598513,0.449612403,0.574257426,0.504347826,0.64935381,0.682156134
druid,my,24,1,1,Dataset/druid_500_concatenated.csv,1576,1076,400,0.538605928,174,215,558,129,0.281598513,0.447300771,0.574257426,0.502890173,0.648060149,0.680297398
druid,my,15,2,1,Dataset/druid_500_concatenated.csv,1576,1076,400,0.598903775,185,244,529,118,0.281598513,0.431235431,0.610561056,0.505464481,0.647453879,0.663568773
druid,my,21,2,1,Dataset/druid_500_concatenated.csv,1576,1076,400,0.674525917,209,308,465,94,0.281598513,0.404255319,0.689768977,0.509756098,0.645660685,0.626394052
druid,my,19,1,1,Dataset/druid_500_concatenated.csv,1576,1076,400,0.576558292,196,275,498,107,0.281598513,0.416135881,0.646864686,0.506459948,0.645553947,0.644981413
druid,my,6,4,1,Dataset/druid_500_concatenated.csv,1576,1076,400,0.633497536,150,159,614,153,0.281598513,0.485436893,0.495049505,0.490196078,0.644678698,0.710037175
druid,my,11,1,1,Dataset/druid_500_concatenated.csv,1576,1076,400,0.60036087,183,245,528,120,0.281598513,0.427570093,0.603960396,0.500683995,0.643506718,0.660780669
druid,my,23,3,1,Dataset/druid_500_concatenated.csv,1576,1076,400,0.596165836,203,297,476,100,0.281598513,0.406,0.669966997,0.505603985,0.642874831,0.631040892
druid,my,5,5,1,Dataset/druid_500_concatenated.csv,1576,1076,400,0.688055575,240,392,381,63,0.281598513,0.379746835,0.792079208,0.513368984,0.642482036,0.577137546
druid,my,5,4,1,Dataset/druid_500_concatenated.csv,1576,1076,400,0.646225512,145,151,622,158,0.281598513,0.489864865,0.478547855,0.484140234,0.641602517,0.712825279
druid,my,6,1,1,Dataset/druid_500_concatenated.csv,1576,1076,400,0.558391213,179,238,535,124,0.281598513,0.429256595,0.590759076,0.497222222,0.641433872,0.663568773
druid,my,20,5,1,Dataset/druid_500_concatenated.csv,1576,1076,400,0.647035539,159,187,586,144,0.281598513,0.459537572,0.524752475,0.489984592,0.641418928,0.692379182
druid,my,14,5,1,Dataset/druid_500_concatenated.csv,1576,1076,400,0.556274772,187,259,514,116,0.281598513,0.419282511,0.617161716,0.499332443,0.641051751,0.651486989
druid,my,29,1,1,Dataset/druid_500_concatenated.csv,1576,1076,400,0.568276584,166,207,566,137,0.281598513,0.445040214,0.547854785,0.49112426,0.640033473,0.680297398
druid,my,10,3,1,Dataset/druid_500_concatenated.csv,1576,1076,400,0.673787713,129,113,660,174,0.281598513,0.533057851,0.425742574,0.473394495,0.639779437,0.733271375
druid,my,17,2,1,Dataset/druid_500_concatenated.csv,1576,1076,400,0.692284226,136,131,642,167,0.281598513,0.509363296,0.448844884,0.477192982,0.639687643,0.723048327
druid,my,3,1,1,Dataset/druid_500_concatenated.csv,1576,1076,400,0.569379032,188,264,509,115,0.281598513,0.415929204,0.620462046,0.498013245,0.639467763,0.647769517
